,i,itr,dvfs,rate,policy,nwindows,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,WindownumRecordsInPerSecond_avg,WindownumRecordsInPerSecond_std,WindownumRecordsOutPerSecond_avg,WindownumRecordsOutPerSecond_std,WindowbusyTimeMsPerSecond_avg,WindowbusyTimeMsPerSecond_std,WindowbackPressuredTimeMsPerSecond_avg,WindowbackPressuredTimeMsPerSecond_std,WindowbusyTime_%,WindowbackPressuredTime_%,Windowlength
0,0,1,1,2000,ondemand,4,52.29,5.45,15.91,0.81,401.0105324074074,161.22499048876062,0.0,0.0,1.3854166666666667,0.8129674909101963,0.0,0.0,0.13854166666666665,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.9798611111111,77.34959403001314,1370.1504629629628,200.130915546304,462.0702614379085,174.16963145142748,0.0,0.0,46.20702614379085,0.0,60
1,0,1,1,2000,ondemand,8,48.14,6.79,15.24,0.99,336.84722222222223,38.202081241563064,0.0,0.0,2.1527777777777777,1.3761332171977112,0.0,0.0,0.2152777777777777,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.1111111111111,44.73722608408669,673.9093750000001,76.63640746056933,230.0592320261438,124.83674495534574,0.0,0.0,23.005923202614376,0.0,60
2,0,1,1,2000,ondemand,12,46.56,7.1,15.0,1.1,338.5788773148148,37.68285682089595,0.0,0.0,1.6319444444444446,0.6010612057003799,0.0,0.0,0.16319444444444442,0.0,0.0,0.0,1997.3803921568629,4.722565200019544,0.0,0.0,0.0,0.0,0.0,0.0,166.5898148148148,35.389325590828555,451.4621141975308,50.31194471605519,148.1952614379085,92.95639185616797,0.0,0.0,14.819526143790847,0.0,60
3,0,1,1,2000,ondemand,16,44.97,7.39,14.84,1.18,435.3961226851852,199.50661754695494,0.0,0.0,1.9479166666666665,1.950109822761699,0.0,0.0,0.19479166666666664,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5460648148148,31.56309003374832,434.9294560185185,200.8923447257556,154.96956699346407,116.41746253301844,0.0,0.0,15.496956699346406,0.0,60
4,0,1,1,4000,ondemand,4,66.8,4.49,16.81,0.19,695.4311342592594,126.68867462674686,0.0,0.0,3.1493055555555554,2.312113690568033,0.0,0.0,0.3149305555555555,0.0,0.0,0.0,3474.749019607843,393.1455964593508,0.0,0.0,372.7058823529412,397.34320099526377,0.0,37.27058823529411,863.2319444444444,131.6815302257621,2541.6291666666666,305.29908692056097,752.3651960784314,234.74260346760525,0.0,0.0,75.23651960784315,0.0,60
5,0,1,1,4000,ondemand,8,64.0,4.86,16.38,0.41,726.6509837962964,3.7429042518804874,0.0,0.0,1.6944444444444444,0.6104881682392428,0.0,0.0,0.16944444444444437,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.6271990740741,74.10659145264009,1452.6929398148147,25.387788816245635,437.0571895424837,155.39368539500583,0.0,0.0,43.70571895424837,0.0,60
6,0,1,1,4000,ondemand,12,61.02,6.26,16.18,0.72,726.3401620370371,3.0245680033824236,0.0,0.0,1.6458333333333333,0.5522733346214168,0.0,0.0,0.1645833333333333,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3854166666667,60.16789460892438,968.8532407407407,16.04798057184514,277.26252723311546,122.84256706841562,0.0,0.0,27.72625272331155,0.0,60
7,0,1,1,4000,ondemand,16,59.97,6.2,16.0,0.78,727.2755208333333,12.199817772647538,0.0,0.0,1.1319444444444444,0.3875851479816952,0.0,0.0,0.1131944444444444,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.2805317265795,51.54521508714407,727.229279003268,12.183541391167875,204.57720588235293,97.76804186213323,0.0,0.0,20.457720588235293,0.0,60
8,0,1,1,6000,ondemand,4,67.52,4.45,16.71,0.17,780.7028356481483,78.31708945592362,0.0,0.0,2.5729166666666665,1.4401434531118906,0.0,0.0,0.2572916666666667,0.0,0.0,0.0,4087.945098039216,310.046651389855,0.0,0.0,931.2352941176472,106.42894863366092,0.0,93.12352941176472,1025.334027777778,133.22998021533587,3008.8057870370367,262.0162810964237,898.3464052287582,167.9354517433931,0.0,0.0,89.83464052287582,0.0,60
9,0,1,1,6000,ondemand,8,73.9,3.5,16.78,0.12,1090.6070023148145,5.1973242699106725,0.0,0.0,1.9930555555555556,0.5736314956182532,0.0,0.0,0.1993055555555555,0.0,0.0,0.0,5992.209803921569,12.824984626911135,0.0,0.0,0.0,0.0,0.0,0.0,749.6679398148148,84.0798661673777,2180.7630787037037,38.82064626839554,597.2013888888889,190.15073138224813,0.0,0.0,59.72013888888889,0.0,60
