,i,itr,dvfs,rate,policy,nwindows,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,WindownumRecordsInPerSecond_avg,WindownumRecordsInPerSecond_std,WindownumRecordsOutPerSecond_avg,WindownumRecordsOutPerSecond_std,WindowbusyTimeMsPerSecond_avg,WindowbusyTimeMsPerSecond_std,WindowbackPressuredTimeMsPerSecond_avg,WindowbackPressuredTimeMsPerSecond_std,WindowbusyTime_%,WindowbackPressuredTime_%,Windowlength
0,0,2,1.2,6000,userspace,16,40.69,3.28,15.94,0.79,364.40497685185187,9.02337506654209,0.0,0.0,0.875,0.34208635890914996,0.0,0.0,0.08749999999999994,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.90766952614376,55.168510464386195,363.8938861655773,9.362934301169112,223.8954248366013,103.66816377404994,0.0,0.0,22.38954248366013,0.0,20
1,0,2,1.4,6000,userspace,16,40.2,3.8,15.54,0.83,365.2544560185185,9.070627982716344,0.0,0.0,0.9375,0.39167886943540814,0.0,0.0,0.09374999999999997,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.5009599673202,53.939572905900164,365.2161083877995,8.998765054857076,184.52430555555554,85.9636159093111,0.0,0.0,18.452430555555555,0.0,20
2,0,2,1.6,6000,userspace,16,40.51,3.77,15.1,0.81,365.26359953703707,9.023025002722912,0.0,0.0,0.9861111111111112,0.5355601459266193,0.0,0.0,0.09861111111111107,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.26265999455336,53.940656853116664,365.26267361111115,8.982984614493663,163.01000816993465,78.94504014020315,0.0,0.0,16.30100081699346,0.0,20
3,0,2,1.8,6000,userspace,16,39.99,3.78,14.79,0.75,365.20856481481485,9.027964232521294,0.0,0.0,0.8923611111111112,0.45330252769245094,0.0,0.0,0.08923611111111106,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2637425108933,54.57133243934765,365.1375714869281,8.948481529001995,142.28267973856208,66.92824591807928,0.0,0.0,14.228267973856209,0.0,20
4,0,2,2.0,6000,userspace,16,39.06,3.94,14.46,0.76,365.20856481481485,9.027964232521294,0.0,0.0,0.795138888888889,0.37717650756918686,0.0,0.0,0.07951388888888884,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2637425108933,54.56131921503312,365.20856481481485,9.027964232521294,126.28941993464052,59.39868370296494,0.0,0.0,12.628941993464052,0.0,20
5,0,2,2.2,6000,userspace,16,39.87,3.74,14.35,0.65,365.2654513888889,9.005196141356317,0.0,0.0,0.8854166666666666,0.4270684205013025,0.0,0.0,0.08854166666666662,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2851341230937,52.397680483116346,365.19403935185187,8.922301624015756,116.10661764705881,58.34572956610322,0.0,0.0,11.610661764705883,0.0,20
6,0,2,2.4,6000,userspace,16,40.21,3.87,14.26,0.66,363.420775462963,9.341649422053514,0.0,0.0,0.875,0.3930773353868974,0.0,0.0,0.08749999999999994,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.1372446895425,52.39980611558518,363.32672249455334,9.292341599951396,106.27573529411765,50.9747336805257,0.0,0.0,10.627573529411766,0.0,20
7,0,2,2.6,6000,userspace,16,40.39,3.76,14.12,0.63,363.9788194444444,9.413739748089096,0.0,0.0,0.8680555555555556,0.3900736674214972,0.0,0.0,0.0868055555555555,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.98310185185187,53.322990058105795,363.3923032407407,9.372734969614031,98.15012254901961,47.685557139823224,0.0,0.0,9.815012254901962,0.0,20
8,0,100,1.2,6000,userspace,16,39.92,3.38,15.82,0.81,365.20405092592597,9.078960435163864,0.0,0.0,0.9131944444444444,0.2685014639024653,0.0,0.0,0.0913194444444444,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2047998366013,56.63622504687687,365.1246425653595,9.000377158668789,210.0373774509804,101.44782612835508,0.0,0.0,21.00373774509804,0.0,20
9,0,100,1.4,6000,userspace,16,39.94,3.7,15.23,0.76,365.50063657407406,8.635173821204598,0.0,0.0,0.9444444444444444,0.37205109182176493,0.0,0.0,0.09444444444444441,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.19464528867104,55.059106697154334,365.4319989106754,8.518176048308302,181.19505718954247,85.22608989850664,0.0,0.0,18.119505718954247,0.0,20
10,0,100,1.6,6000,userspace,16,40.57,4.06,15.04,0.79,365.35034722222224,9.593271553461667,0.0,0.0,1.1111111111111112,0.7151954263217664,0.0,0.0,0.11111111111111106,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.19307598039217,52.58546262329011,365.23864379084966,9.305161712977643,164.87091503267973,83.00616608907623,0.0,0.0,16.487091503267976,0.0,20
11,0,100,1.8,6000,userspace,16,40.31,4.22,14.72,0.77,365.33807870370373,9.110943379224025,0.0,0.0,0.8819444444444444,0.32000769530115625,0.0,0.0,0.08819444444444441,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0160300925926,53.18174084352055,365.33807870370373,9.110943379224025,145.2798202614379,68.12530615650995,0.0,0.0,14.52798202614379,0.0,20
12,0,100,2.0,6000,userspace,16,39.57,3.87,14.4,0.7,365.3050347222222,9.11173566850142,0.0,0.0,0.9201388888888888,0.41970842358668664,0.0,0.0,0.09201388888888883,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2536458333333,52.35658672692125,365.23080065359477,9.019930686122883,128.01429738562092,60.61440353713927,0.0,0.0,12.801429738562092,0.0,20
