,i,itr,dvfs,rate,policy,nwindows,CheckpointInterval,CheckpointMode,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,WindownumRecordsInPerSecond_avg,WindownumRecordsInPerSecond_std,WindownumRecordsOutPerSecond_avg,WindownumRecordsOutPerSecond_std,WindowbusyTimeMsPerSecond_avg,WindowbusyTimeMsPerSecond_std,WindowbackPressuredTimeMsPerSecond_avg,WindowbackPressuredTimeMsPerSecond_std,WindowbusyTime_%,WindowbackPressuredTime_%,Windowlength
3,0,1,1,6000,ondemand,16,10000,exactly_once,39.93,4.41,14.05,0.68,376.37563657407406,25.381516050057236,0.0,0.0,1.1215277777777777,0.5294666473935811,0.0,0.0,0.11215277777777775,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.5622685185185,53.46793292837181,376.48101851851857,25.37600417134412,109.16033496732027,45.71761708566531,0.0,0.0,10.916033496732027,0.0,20
4,0,1,1,12000,ondemand,4,10000,exactly_once,66.09,2.02,16.84,0.1,437.72005208333337,343.02822025523824,0.0,0.0,295.2121287677305,389.79352220158984,0.0,0.0,29.52121287677305,0.0,0.0,0.0,7338.167391304348,5686.37350708594,0.0,0.0,32.355555555555554,81.9683287226246,0.0,3.2355555555555555,1835.2965213536847,1424.234646787274,1755.213918439716,1370.932262696301,871.6283533765031,135.7566056691764,0.0,0.0,87.16283533765032,0.0,20
5,0,1,1,12000,ondemand,8,10000,exactly_once,57.73,4.2,15.72,0.59,728.2589699074074,2.04070281488061,0.0,0.0,1.71875,0.5867232920019427,0.0,0.0,0.17187499999999994,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.9756944444443,79.82376765163903,1456.2309027777778,21.18605500180626,395.8717320261438,82.92678951969825,0.0,0.0,39.58717320261437,0.0,20
6,0,1,1,12000,ondemand,12,10000,exactly_once,54.46,4.8,15.39,0.69,738.0836226851852,17.99248676277727,0.0,0.0,2.0034722222222223,0.6816427971658587,0.0,0.0,0.20034722222222218,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8368055555557,72.25612141802175,984.2684413580247,29.677064876376843,268.1625816993464,74.83978606395027,0.0,0.0,26.81625816993464,0.0,20
7,0,1,1,12000,ondemand,16,10000,exactly_once,53.38,5.06,15.2,0.69,737.1366898148149,28.86015433232894,0.0,0.0,1.5625,0.6007693801819762,0.0,0.0,0.15624999999999994,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.9075810185185,58.51454966878225,736.4535300925926,27.988683090315547,208.73263888888889,62.369741213411935,0.0,0.0,20.873263888888893,0.0,20
8,0,1,1,18000,ondemand,4,10000,exactly_once,68.46,2.69,16.83,0.09,820.022048611111,28.537448678708053,0.0,0.0,2.5868055555555554,0.8495136089497003,0.0,0.0,0.2586805555555555,0.0,0.0,0.0,13482.13725490196,425.57805569353457,0.0,0.0,926.2352941176472,8.249986893142571,0.0,92.62352941176472,3377.816162854031,162.47345102327887,3281.7779411764704,116.36346882453124,948.4027777777778,79.79079154265561,0.0,0.0,94.84027777777777,0.0,20
9,0,1,1,18000,ondemand,8,10000,exactly_once,71.46,2.49,16.83,0.22,1063.6070402298851,115.82136425724713,0.0,0.0,2.3017241379310343,0.7993091476713017,0.0,0.0,0.2301724137931034,0.0,0.0,0.0,17833.333333333332,849.8365855987977,0.0,0.0,7.851851851851852,15.111201887890008,0.0,0.7851851851851853,2198.4176724137933,226.2949229258852,2127.5492816091955,233.57360241660479,604.4310344827586,119.95977637192541,0.0,0.0,60.44310344827586,0.0,20
10,0,1,1,18000,ondemand,12,10000,exactly_once,66.25,3.95,16.32,0.51,1095.6037037037036,3.6684720752637485,0.0,0.0,2.6875,0.6891633104235013,0.0,0.0,0.26875,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,1.5294117647058822,6.117647058823529,0.0,0.1529411764705882,1500.5878858024696,89.7460382435973,1461.2614969135802,23.032337725819925,385.0367647058824,91.38392031934274,0.0,0.0,38.50367647058823,0.0,20
11,0,1,1,18000,ondemand,16,10000,exactly_once,64.96,4.48,16.07,0.59,1103.9695601851852,26.64381993261531,0.0,0.0,1.6736111111111112,0.5572328546738394,0.0,0.0,0.16736111111111107,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.433101851852,79.97981831878364,1104.1234375000001,26.39093584849342,302.26041666666663,69.53232636286556,0.0,0.0,30.226041666666667,0.0,20
12,0,1,1,24000,ondemand,4,10000,exactly_once,68.05,3.01,16.86,0.09,824.8227430555555,26.972132569225366,0.0,0.0,2.1527777777777777,0.7293125538385052,0.0,0.0,0.21527777777777773,0.0,0.0,0.0,13598.254901960783,370.9226705239925,0.0,0.0,927.0,6.145299494927236,0.0,92.7,3392.820833333334,155.8289344692464,3298.394675925926,120.92729148957804,915.3333333333334,99.27881163282693,0.0,0.0,91.53333333333333,0.0,20
