,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,pollCnt,c1Cnt,c1eCnt,c3Cnt,c6Cnt,rxPackets,rxBytes,txPackets,txBytes,erxPackets,erxBytes,etxPackets,etxBytes,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
0,0,0,1,1.0,200000,ondemand,12,68.66,1.65,14.02,0.29,725,534509,35451,0,287199,28113148,41323017009,12510908,16735848490,12972,834980,11023,11023,195236.0294487847,20403.94452359922,0.0,0.0,113.13932291666667,6.132168450460025,0.0,0.0,11.313932291666667,0.0,0.0,0.0,195208.10397324123,20543.378917793198,0.0,0.0,26.294008248535306,14.563149432624693,0.0,2.6294008248535308,260327.06351273146,27166.293641133863,260327.07867476856,27166.254959099504,551.6701388888888,7.330117141844787,0.0,0.0,55.16701388888888,0.0
1,0,0,1,1.0,200000,conservative,12,70.05,2.6,14.28,0.48,1170,1049918,73161,0,321208,28441206,41689479530,13078117,16914587589,13668,905272,121318,121318,199989.2064814815,37.20494760660449,0.0,0.0,110.69444444444444,5.840413808166648,0.0,0.0,11.069444444444445,0.0,0.0,0.0,199988.5482570806,22.254646280500552,0.0,0.0,78.781045751634,30.817004752051403,0.0,7.878104575163399,266665.3013117284,46.67383926237711,266665.30439814815,46.65828078254726,578.0185185185185,14.164219234773606,0.0,0.0,57.801851851851865,0.0
2,0,0,1,1.0,200000,performance,12,74.77,3.03,14.78,0.43,1582,1086403,103431,0,415913,28252470,41380768733,13259623,16814428084,15379,1025502,91379,91379,199961.53096064815,147.78663910293184,0.0,0.0,126.99305555555556,4.431112471079694,0.0,0.0,12.699305555555556,0.0,0.0,0.0,199989.17814882897,67.9860750396742,0.0,0.0,109.04901960784314,35.46727281472175,0.0,10.904901960784313,266651.3360339506,232.22139873151,266651.3321759259,232.16933323450348,568.7546296296297,17.15227027494816,0.0,0.0,56.875462962962956,0.0
3,0,0,1,1.0,200000,schedutil,12,76.94,3.26,14.67,0.54,1119,908218,70621,0,315847,28272952,41333654245,13172684,16788140217,13867,933526,102597,102597,199999.58917824074,1.7009071688799136,0.0,0.0,66.02777777777777,4.722189731626238,0.0,0.0,6.602777777777778,0.0,0.0,0.0,199997.18544730393,3.5767391345732715,0.0,0.0,160.8782679738562,49.606474688014465,0.0,16.087826797385624,266664.1063271605,3.0432317762850207,266664.11111111107,3.054558825623861,658.125,20.845461435791794,0.0,0.0,65.81249999999999,0.0
4,0,0,1,1.0,200000,powersave,12,61.3,0.55,15.35,0.15,349,742243,74166,0,246203,23771119,34183432681,10930397,13899476062,12958,860704,68444,68444,162940.49751157407,420.8658378586391,0.0,0.0,109.21875,7.358304552449695,0.0,0.0,10.921875,0.0,0.0,0.0,162943.57529275602,441.73583643053325,0.0,0.0,641.9393382352941,17.526918222444998,0.0,64.19393382352942,217638.85447530865,783.8907386728935,217638.84822530858,783.88046430974,995.4259259259258,3.7637453468404636,0.0,0.0,99.5425925925926,0.0
5,0,0,2,1.2,200000,userspace,12,61.01,0.45,15.27,0.06,625,109480,37015,0,186209,23784444,33977723445,10939991,13816122817,13271,864043,26073,26073,160748.94953703706,643.3512065258615,0.0,0.0,111.23958333333333,4.483925046108121,0.0,0.0,11.123958333333334,0.0,0.0,0.0,160761.57736928103,614.0175869544873,0.0,0.0,654.1482843137255,4.878159090193938,0.0,65.41482843137254,214358.35933641973,851.0546269194823,214358.35864197533,851.0500433073421,987.6898148148148,2.0033330584121107,0.0,0.0,98.76898148148149,0.0
6,0,0,2,1.4,200000,userspace,12,66.09,0.38,15.38,0.11,2238,256483,30373,0,174906,28765653,41441709297,13239675,16821186846,13890,896764,16811,16811,197766.82552083334,503.5843552883822,0.0,0.0,141.02083333333331,7.821580783635375,0.0,0.0,14.102083333333333,0.0,0.0,0.0,197801.0578227124,453.9861386313245,0.0,0.0,573.687908496732,7.907164393977951,0.0,57.3687908496732,263709.40061728394,724.5724774063784,263709.40532407403,724.5702209175116,998.1944444444445,3.0035978919620336,0.0,0.0,99.81944444444444,0.0
7,0,0,2,1.6,200000,userspace,12,68.96,0.68,15.75,0.19,1617,205988,52454,0,358351,28512175,40872659878,13109256,16594573411,14092,908414,18835,18835,194573.05353009258,215.17842128792284,0.0,0.0,129.6423611111111,4.255596571820112,0.0,0.0,12.964236111111111,0.0,0.0,0.0,194550.10891203705,245.49590164822752,0.0,0.0,592.4665032679738,7.813254078782293,0.0,59.246650326797386,259423.02646604937,316.05330643179207,259423.03510802472,316.07421696229244,899.4722222222223,5.565876202302436,0.0,0.0,89.94722222222224,0.0
8,0,0,2,1.8,200000,userspace,12,68.69,0.86,15.02,0.13,587,230582,15136,0,162758,28767450,41641199100,13113275,16891550365,13688,883288,10659,10659,199992.9650462963,57.48545635657787,0.0,0.0,111.63888888888889,6.244734332206332,0.0,0.0,11.16388888888889,0.0,0.0,0.0,199986.57969430828,63.23192579658258,0.0,0.0,285.5061274509804,5.6789594451818814,0.0,28.550612745098036,266651.5104166667,59.599240126237554,266651.50941358024,59.59957218853512,807.5046296296296,3.3322279294537416,0.0,0.0,80.75046296296297,0.0
9,0,0,2,2.0,200000,userspace,12,75.38,3.12,15.48,0.41,97022,1803286,127871,0,792533,28508193,41450556149,14078142,16887852708,11806,764176,16421,16421,199977.75231481483,259.8842164443664,0.0,0.0,132.37847222222223,7.267738777001334,0.0,0.0,13.237847222222221,0.0,0.0,0.0,199982.30219907407,206.35024907710095,0.0,0.0,278.2320261437909,59.16328859206308,0.0,27.823202614379085,266637.22091049387,380.3085263492167,266637.2350308642,380.3044090048925,762.8888888888888,27.69109636262292,0.0,0.0,76.28888888888888,0.0
