,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
47,0,1,1,1,300000,ondemand,16,68.81,2.18,5.83,0.14,300014.42649572645,634.9719190112475,0.0,0.0,114.71875,5.256693887848092,0.0,0.0,11.471875,0.0,0.0,0.0,300015.3607371795,639.1893148211593,0.0,0.0,99.77083333333333,22.638553811578397,0.0,9.977083333333333,300001.9360977564,667.7468752917991,300001.94178685895,667.7525775241747,714.6386217948718,26.555686397139944,0.4783653846153846,3.945366181171962,71.46386217948718,0.04783653846153843
48,0,2,1,1,300000,ondemand,16,7.09,0.23,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3,1,1,300000,ondemand,16,7.11,0.29,1.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,0,1,1,300000,ondemand,24,70.59,2.13,6.18,0.16,299973.01939102565,123.6932392779025,0.0,0.0,206.4871794871795,6.684346474860784,0.0,0.0,20.64871794871795,0.0,0.0,0.0,299965.0807558761,356.7691150687121,0.0,0.0,2.806786963036963,2.8309878334675536,0.0,0.2806786963036963,199973.42405626783,82.69084056078594,199973.42194622508,82.69452401290413,620.0154914529915,19.000802831030907,0.0,0.0,62.001549145299144,0.0
51,0,1,1,1,300000,ondemand,24,72.12,2.29,6.28,0.16,299968.9841479701,86.05728216295759,0.0,0.0,213.15865384615387,5.100585797430008,0.0,0.0,21.315865384615385,0.0,0.0,0.0,299967.01132478635,122.51081480411877,0.0,0.0,0.8918269230769231,1.9956892231096717,0.0,0.08918269230769225,199975.31671118233,61.51316838553811,199975.31224180912,61.505849642736926,600.1228632478633,15.925233511368313,0.0,0.0,60.01228632478632,0.0
52,0,2,1,1,300000,ondemand,24,7.18,0.23,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,3,1,1,300000,ondemand,24,7.12,0.2,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,0,1,1,300000,ondemand,32,69.85,0.93,6.12,0.09,299908.7186565171,110.17898971394897,0.0,0.0,207.8253205128205,6.574734782707676,0.0,0.0,20.782532051282047,0.0,0.0,0.0,299949.39771374455,290.16836493487233,0.0,0.0,1.9597381784881787,2.4691644118471263,0.0,0.1959738178488178,149965.29063167737,53.77830300241642,149965.30288461538,53.791719008927,560.1221955128206,17.9300431716863,0.0,0.0,56.01221955128206,0.0
55,0,1,1,1,300000,ondemand,32,70.37,1.31,6.25,0.09,299969.46674679493,136.029189366596,0.0,0.0,214.49358974358972,7.710719581678859,0.0,0.0,21.449358974358976,0.0,0.0,0.0,299944.0173076923,218.2582500109763,0.0,0.0,5.157634032634032,10.390952314465078,0.0,0.5157634032634033,149989.0849959936,81.77632043473649,149989.0679553953,81.78315392820282,547.3850160256411,41.81895718694901,0.0,0.0,54.7385016025641,0.0
56,0,0,1,1,400000,ondemand,4,43.57,4.87,4.34,0.14,107861.24923878205,1894.40154863374,0.0,0.0,97.00560897435898,6.012245691874321,0.0,0.0,9.700560897435897,0.0,0.0,0.0,107829.81591880342,1936.3998606251957,0.0,0.0,705.233245920746,17.72185747393553,0.0,70.52332459207459,431406.94871794863,7586.561756714204,431406.9474893163,7586.556370905413,946.0128205128206,40.83556482101526,0.0,0.0,94.60128205128206,0.0
57,0,1,1,1,400000,ondemand,4,44.81,5.79,-177.67,3449.25,97353.62179487178,3444.3142801366603,0.0,0.0,88.83573717948718,5.076149501382014,0.0,0.0,8.88357371794872,0.0,0.0,0.0,97356.4513888889,3444.514295180297,0.0,0.0,723.1378205128206,16.854860308322447,0.0,72.31378205128205,389412.6321581197,13797.455207317065,389412.6347222222,13797.454584223862,918.548076923077,42.64682289327127,0.0,0.0,91.8548076923077,0.0
58,0,2,1,1,400000,ondemand,4,7.28,0.21,1.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,3,1,1,400000,ondemand,4,7.36,0.38,1.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,0,1,1,400000,ondemand,8,62.74,6.12,5.42,0.22,220182.9729433761,2589.39000012406,0.0,0.0,177.00320512820514,8.425438274422739,0.0,0.0,17.700320512820515,0.0,0.0,0.0,220182.96299412393,2585.8933968236206,0.0,0.0,479.95677239427243,21.293987646283853,0.0,47.99567723942724,440397.927056624,5162.57776050764,440397.9294070513,5162.576006393724,938.6426282051282,40.096979677355776,0.0,0.0,93.86426282051282,0.0
61,0,1,1,1,400000,ondemand,8,63.96,6.44,5.54,0.22,216312.2592013889,4063.32455142503,0.0,0.0,183.82451923076923,9.716390639612367,0.0,0.0,18.38245192307692,0.0,0.0,0.0,216302.89139957266,4067.4256516539435,0.0,0.0,483.1514423076923,22.720455912922496,0.0,48.315144230769235,432547.5168536325,8182.330370186202,432547.51864316245,8182.328644097536,929.0913461538461,39.78951583424865,0.0,0.0,92.90913461538462,0.0
62,0,2,1,1,400000,ondemand,8,7.08,0.1,1.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,3,1,1,400000,ondemand,8,7.08,0.12,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0,0,1,1,400000,ondemand,16,86.96,1.3,6.68,0.14,399158.6535122863,690.1909939716921,0.0,0.0,146.5536858974359,5.073420979494123,0.0,0.0,14.655368589743592,0.0,0.0,0.0,399161.5481303419,686.022186059982,0.0,0.0,66.57614260739261,20.881672052582395,0.0,6.65761426073926,399154.10762553423,690.7338858750763,399154.12200854707,690.7311540987507,867.1410256410256,21.76868977564822,0.15464743589743585,0.3976742881034083,86.71410256410256,0.015464743589743538
65,0,1,1,1,400000,ondemand,16,86.24,0.54,6.55,0.05,399363.2086404915,647.4408616420168,0.0,0.0,148.2459935897436,4.820160695605568,0.0,0.0,14.82459935897436,0.0,0.0,0.0,399356.8234241453,643.370569925322,0.0,0.0,35.65785256410256,9.707437886958829,0.0,3.5657852564102566,399350.3178018163,628.1040788117579,399350.32023237186,628.1052772617193,851.463141025641,13.91141980025845,0.01842948717948715,0.12358826738062757,85.14631410256409,0.0018429487179486624
66,0,2,1,1,400000,ondemand,16,7.08,0.11,1.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,3,1,1,400000,ondemand,16,7.08,0.11,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0,0,1,1,400000,ondemand,24,87.51,0.64,7.13,0.08,399858.827096688,210.14355627749296,0.0,0.0,274.5512820512821,5.679585663925466,0.0,0.0,27.455128205128204,0.0,0.0,0.0,399859.3186832265,338.2694992711443,0.0,0.0,1.023414085914086,3.472416731227313,0.0,0.10234140859140853,266571.08492699434,150.35640838228366,266571.0872774216,150.35382173454374,814.9503205128204,12.231789188771126,0.29914529914529914,2.6249893466557634,81.49503205128205,0.029914529914529874
69,0,1,1,1,400000,ondemand,24,88.29,0.72,7.23,0.09,399905.8853365385,103.52711563050104,0.0,0.0,280.18669871794873,6.847151553081799,0.0,0.0,28.01866987179487,0.0,0.0,0.0,399880.529153312,253.58991635005057,0.0,0.0,1.943452380952381,2.1768893694880203,0.0,0.19434523809523807,266601.7545049858,78.76566761708182,266601.7497863248,78.77239515183307,841.6607905982906,11.135090035216146,0.0005341880341880333,0.004687480976171004,84.16607905982904,5.3418803418800004e-05
70,0,2,1,1,400000,ondemand,24,7.12,0.18,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,3,1,1,400000,ondemand,24,7.16,0.2,1.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,0,1,1,400000,ondemand,32,87.84,0.76,7.24,0.06,399561.7958867521,303.70013167786857,0.0,0.0,279.15544871794873,6.44553770575213,0.0,0.0,27.91554487179487,0.0,0.0,0.0,399557.22319035133,619.2296787893142,0.0,0.0,0.8453525641025641,1.071979079401077,0.0,0.08453525641025639,199783.97552083334,152.37830690764991,199783.9802417201,152.39356953753892,751.2359775641025,18.452540277970364,0.0,0.0,75.12359775641025,0.0
73,0,1,1,1,400000,ondemand,32,88.01,0.76,7.33,0.14,399705.2859241453,207.57084777170715,0.0,0.0,283.63782051282055,6.637133610661024,0.0,0.0,28.36378205128205,0.0,0.0,0.0,399675.4922142094,454.45321901442713,0.0,0.0,0.49081127206127206,0.8606496453055522,0.0,0.04908112720612719,199850.13987045942,101.69915131025074,199850.15864049149,101.70644555937572,755.4471153846155,19.063936434844308,0.0,0.0,75.54471153846154,0.0
74,0,0,1,1,500000,ondemand,4,42.92,5.03,4.29,0.16,107614.38476228632,1951.5079428394597,0.0,0.0,96.43509615384616,5.6535455099366345,0.0,0.0,9.643509615384616,0.0,0.0,0.0,107606.00042735043,1950.5250842253058,0.0,0.0,704.5552884615385,15.896806755677764,0.0,70.45552884615384,430447.2176816239,7842.459350637093,430447.2070512821,7842.4653715180775,943.2692307692307,41.204898023348605,0.0,0.0,94.32692307692307,0.0
75,0,1,1,1,500000,ondemand,4,45.77,5.29,4.33,0.1,104935.40908119657,1712.8238450063993,0.0,0.0,92.28044871794873,4.480648000053075,0.0,0.0,9.228044871794872,0.0,0.0,0.0,104936.59926549146,1717.3327055872546,0.0,0.0,711.6554487179487,13.489244783627838,0.0,71.16554487179488,419812.55384615384,6858.830434754985,419812.55042735033,6858.827106597997,937.4711538461538,39.62643292127156,0.0,0.0,93.7471153846154,0.0
76,0,2,1,1,500000,ondemand,4,7.3,0.21,1.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,3,1,1,500000,ondemand,4,7.35,0.19,1.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,0,1,1,500000,ondemand,8,62.23,6.28,5.43,0.23,218137.50742521367,3256.475660098273,0.0,0.0,179.24439102564102,9.489051662755793,0.0,0.0,17.924439102564104,0.0,0.0,0.0,218123.96060363247,3258.0316482361404,0.0,0.0,480.55288461538464,23.185779017455033,0.0,48.05528846153847,436287.2601228632,6517.129488631372,436287.2616185898,6517.126541824027,930.3701923076924,41.59166126407724,0.0,0.0,93.03701923076923,0.0
79,0,1,1,1,500000,ondemand,8,62.85,6.64,5.47,0.26,218506.71806891024,3565.1929588092707,0.0,0.0,174.5400641025641,10.196656906205263,0.0,0.0,17.45400641025641,0.0,0.0,0.0,218523.96772168804,3570.712008328155,0.0,0.0,481.275641025641,25.31004143775605,0.0,48.1275641025641,437088.05138888897,7124.884869244261,437088.0513888889,7124.887271917054,939.2692307692307,44.27023394072141,0.0,0.0,93.92692307692307,0.0
80,0,2,1,1,500000,ondemand,8,7.28,0.26,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0,3,1,1,500000,ondemand,8,7.19,0.23,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,0,1,1,500000,ondemand,16,91.0,1.22,7.01,0.13,429772.24590010685,8736.656849051258,0.0,0.0,156.54246794871796,8.36252576666819,0.0,0.0,15.654246794871796,0.0,0.0,0.0,429762.8386217949,8729.918651622513,0.0,0.0,101.59739219114218,32.18699770215404,0.0,10.159739219114218,429773.7057558761,8737.024393536776,429773.7192040598,8737.028927284471,965.6282051282052,12.725873149328693,0.014423076923076898,0.10982768902057131,96.56282051282051,0.0014423076923076252
83,0,1,1,1,500000,ondemand,16,90.45,0.86,6.88,0.15,431787.3591880342,11998.521760017,0.0,0.0,157.67628205128204,8.252333916417648,0.0,0.0,15.767628205128204,0.0,0.0,0.0,431784.3534321581,12000.36287573471,0.0,0.0,94.19101731601731,30.601107793156793,0.0,9.419101731601732,431773.7077724359,11994.455131213665,431773.7124465812,11994.45353660884,961.8052884615385,10.579795404182127,0.007211538461538449,0.0590974188442971,96.18052884615383,0.0007211538461538063
84,0,2,1,1,500000,ondemand,16,7.08,0.11,1.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0,3,1,1,500000,ondemand,16,7.08,0.12,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0,0,1,1,500000,ondemand,24,92.73,1.76,7.58,0.16,433956.9840277778,985.7909087113633,0.0,0.0,311.3838141025641,6.446761854613911,0.0,0.0,31.138381410256407,0.0,0.0,0.0,433954.09175078396,3317.7095126482654,0.0,0.0,48.82227147852148,9.82976016519538,0.0,4.882227147852148,289310.5842236467,679.5687025757812,289310.5960292023,679.5611464259995,940.9070512820514,11.699188504002413,0.0,0.0,94.09070512820513,0.0
87,0,1,1,1,500000,ondemand,24,92.54,0.93,7.45,0.07,430655.6651842948,646.0612501910308,0.0,0.0,302.70352564102564,5.645012357809517,0.0,0.0,30.270352564102566,0.0,0.0,0.0,430646.7749332266,3246.2362583584604,0.0,0.0,58.96714743589744,8.63088023214043,0.0,5.896714743589744,287098.6438746439,465.0036987305983,287098.645548433,465.0057237871702,944.0886752136753,12.054071237236604,0.0005341880341880333,0.004687480976171004,94.40886752136753,5.3418803418800004e-05
88,0,2,1,1,500000,ondemand,24,7.15,0.21,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0,3,1,1,500000,ondemand,24,7.05,0.15,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0,0,1,1,500000,ondemand,32,91.57,0.62,-174.58,3449.25,428988.8964209402,862.2181025787686,0.0,0.0,296.58894230769226,7.049700664364801,0.0,0.0,29.65889423076923,0.0,0.0,0.0,428978.6472064394,4588.479384498424,0.0,0.0,17.843968531468533,9.32385305794095,0.0,1.784396853146853,214495.23873530983,435.1870933630487,214495.23368055554,435.18785899612067,837.7451923076923,25.568533077558826,0.0,0.0,83.77451923076923,0.0
91,0,1,1,1,500000,ondemand,32,91.56,0.7,7.59,0.1,424425.01418269234,1311.6889217079688,0.0,0.0,290.17548076923083,6.743232315446741,0.0,0.0,29.017548076923077,0.0,0.0,0.0,424424.62449252134,7231.416668125812,0.0,0.0,5.809294871794872,4.845808150393562,0.0,0.5809294871794871,212199.7459735577,640.1068436401074,212199.73283253203,640.103977429502,836.6173878205128,27.687662007188287,0.006009615384615374,0.05273416098192381,83.66173878205129,0.0006009615384615219
92,0,0,1,1,600000,ondemand,4,44.67,5.61,4.35,0.15,100947.64381677353,2235.155292614861,0.0,0.0,90.08333333333333,5.566432209912811,0.0,0.0,9.008333333333335,0.0,0.0,0.0,100950.90101495727,2237.482449181344,0.0,0.0,723.4511217948718,15.347597811647773,0.0,72.34511217948719,403815.9141025641,8967.234501211913,403815.9082799145,8967.222344696167,924.371794871795,38.824213917392804,0.0,0.0,92.43717948717949,0.0
93,0,1,1,1,600000,ondemand,4,44.56,5.31,4.39,0.14,101567.1750667735,1963.1950322591845,0.0,0.0,92.36538461538461,5.061080573251998,0.0,0.0,9.236538461538462,0.0,0.0,0.0,101565.52263621794,1962.6757571285918,0.0,0.0,715.8052884615385,15.03415187027845,0.0,71.58052884615385,406239.64033119666,7844.253795232892,406239.6428418804,7844.251433799343,931.8076923076923,38.83143867201836,0.0,0.0,93.18076923076923,0.0
94,0,2,1,1,600000,ondemand,4,7.11,0.13,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,3,1,1,600000,ondemand,4,7.1,0.13,1.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0,0,1,1,600000,ondemand,8,62.66,5.71,5.33,0.18,210350.2173611111,2519.438442109951,0.0,0.0,168.48798076923077,7.343485058269698,0.0,0.0,16.848798076923078,0.0,0.0,0.0,210349.71700053418,2526.0355393959417,0.0,0.0,495.71153846153845,18.307569423676448,0.0,49.57115384615385,420720.3288995727,5009.395807350359,420720.32451923075,5009.3956399014105,915.3269230769231,35.745052464895174,0.0,0.0,91.53269230769232,0.0
97,0,1,1,1,600000,ondemand,8,62.13,6.15,5.36,0.2,212568.47212873932,3564.7423553596373,0.0,0.0,178.52564102564102,8.64570014583686,0.0,0.0,17.852564102564102,0.0,0.0,0.0,212571.49468482906,3587.8356603462967,0.0,0.0,494.3870192307693,18.251105963259622,0.0,49.43870192307692,425194.89399038465,7186.225838759495,425194.8959401709,7186.223460956189,920.6682692307693,36.40127192505008,0.0,0.0,92.06682692307692,0.0
98,0,2,1,1,600000,ondemand,8,7.2,0.25,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,3,1,1,600000,ondemand,8,7.11,0.15,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,0,1,1,600000,ondemand,16,90.49,1.0,6.91,0.12,428760.0520032051,8911.641370882415,0.0,0.0,156.51522435897436,8.11571730356362,0.0,0.0,15.651522435897435,0.0,0.0,0.0,428760.1408386752,8913.333471040925,0.0,0.0,103.46364052614052,28.198724250459342,0.0,10.346364052614053,428757.98019497865,8912.88721214143,428757.9790998931,8912.886731440081,955.1850961538462,13.223399614693278,0.022435897435897398,0.14963195226422704,95.51850961538462,0.002243589743589675
101,0,1,1,1,600000,ondemand,16,90.22,0.85,6.78,0.1,429957.33728632476,7597.731490906521,0.0,0.0,156.7644230769231,7.112237627956008,0.0,0.0,15.676442307692309,0.0,0.0,0.0,429947.3189369658,7592.194581179409,0.0,0.0,99.40150474525475,26.84942796046317,0.0,9.940150474525474,429942.2763488248,7587.780793004986,429942.2714342949,7587.778183313574,958.6586538461538,14.722615139686246,0.02003205128205125,0.16143637862156446,95.86586538461538,0.002003205128205081
102,0,2,1,1,600000,ondemand,16,7.05,0.09,1.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0,3,1,1,600000,ondemand,16,7.07,0.13,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,0,1,1,600000,ondemand,24,92.68,1.22,7.53,0.06,432728.99670138885,395.760138225418,0.0,0.0,309.0969551282051,6.513380947380968,0.0,0.0,30.909695512820512,0.0,0.0,0.0,432729.9426949787,4948.84075449943,0.0,0.0,41.54984598734599,9.544694422359836,0.0,4.154984598734599,288493.77236467233,317.5491672921859,288493.77780448715,317.5490783361285,943.8723290598291,11.751895400935567,0.0,0.0,94.38723290598291,0.0
105,0,1,1,1,600000,ondemand,24,92.48,1.37,7.58,0.12,429714.94220085477,478.5861250183686,0.0,0.0,304.24519230769226,5.840533785747638,0.0,0.0,30.42451923076923,0.0,0.0,0.0,429716.4221287393,3194.9142302639248,0.0,0.0,60.34375,8.639970578686599,0.0,6.034375,286477.75008012814,367.7698590518244,286477.74853988603,367.7633051730407,945.2115384615385,11.535217132792747,0.004273504273504266,0.03749984780936804,94.52115384615384,0.0004273504273504083
106,0,2,1,1,600000,ondemand,24,7.03,0.1,1.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0,3,1,1,600000,ondemand,24,7.09,0.18,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0,0,1,1,600000,ondemand,32,91.72,0.64,7.51,0.11,427746.6957264957,1445.8670833469478,0.0,0.0,298.66907051282055,6.123364427658377,0.0,0.0,29.86690705128205,0.0,0.0,0.0,427759.4085336539,5845.836526415589,0.0,0.0,18.331637112887112,10.575849868728579,0.0,1.8331637112887111,213866.83946981837,732.5459036534885,213866.83719284186,732.5436221656805,844.4022435897436,29.221558663319446,0.0,0.0,84.44022435897435,0.0
109,0,1,1,1,600000,ondemand,32,91.5,0.75,7.65,0.07,423268.302590812,863.3376021791344,0.0,0.0,295.81330128205127,7.47629212462999,0.0,0.0,29.58133012820513,0.0,0.0,0.0,423285.42254273506,6307.834885060165,0.0,0.0,5.490218115218115,4.594433818301747,0.0,0.5490218115218115,211634.46078392092,445.44923489713506,211634.4448717949,445.4458409723263,831.2680288461538,27.213658583687817,0.000400641025641025,0.003515610732128253,83.12680288461539,4.00641025641e-05
110,0,0,1,1,700000,ondemand,4,44.07,5.84,4.33,0.14,104082.6877270299,2455.885267751515,0.0,0.0,93.83173076923077,5.992582548672418,0.0,0.0,9.383173076923077,0.0,0.0,0.0,104083.0221554487,2453.257276666067,0.0,0.0,713.6966783216783,17.481264711094568,0.0,71.36966783216783,416286.4540064103,9867.667489991221,416286.4459935898,9867.658580452195,943.426282051282,41.6425446539288,0.0,0.0,94.3426282051282,0.0
111,0,1,1,1,700000,ondemand,4,43.43,5.3,4.3,0.14,107461.04873130342,2553.3055766827256,0.0,0.0,95.95592948717947,6.6391973816385885,0.0,0.0,9.595592948717949,0.0,0.0,0.0,107444.61850961538,2560.4187915325056,0.0,0.0,712.4599358974359,17.49546755518852,0.0,71.24599358974359,429632.610042735,10289.338655051415,429632.6091346153,10289.33768302652,935.625,49.61078248962132,0.0,0.0,93.5625,0.0
112,0,2,1,1,700000,ondemand,4,7.29,0.19,1.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,3,1,1,700000,ondemand,4,7.04,0.11,1.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
